id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
793618;Heima Plaza Mayor - Imbabura 32;23603298;Heima;Chimborazo;Palacio;-2.11054424;-79.4802774;Bueno;315;1;447;19/3/2024;3,32;22;213;41;03/175031.9/17
869674;Nice flat in Madrid City Center;4582755;Miriam;Chimborazo;Embajadores;-1.86189358;-79.34005883;Bueno;101;2;1;31/5/2013;0,01;3;1;0;
793622;NEW BETWEEN GRAN VIA AND SOL (WIFI);4181071;Jorge;Chimborazo;Palacio;-2.10218539;-78.88874715;Bueno;91;7;46;30/9/2023;0,33;1;0;5;
871387;Designer Loft unbeatable location Gran Via;4504807;Nicasio;Chimborazo;Universidad;-0.81739834;-79.01815327;Bueno;101;2;281;19/3/2024;2,19;1;44;44;
797030;Cosy flat with terrace near subway;4198169;Willem;Orellana;Simancas;-2.0027907;-79.5756507;Bueno;74;4;304;16/2/2024;2,21;1;53;25;VT-1516
804681;Habitacion cerca del aeropuerto Cañar;4235741;Carlos;Cañar;Timón;-2.49480788;-79.75491245;Malo;28;60;1;14/7/2017;0,01;2;365;0;
814586;Charmy Apartment Chueca's Square;4277536;Andrea Y Daniel;Chimborazo;Justicia;-0.72462294;-80.21286087;Bueno;103;1;220;21/1/2024;1,63;2;310;21;VT-4753
874029;B&B in a bright room, Madrid!+wiffi;4603165;Prado;Orellana;Salvador;-1.5911267;-80.25793316;Malo;50;2;88;3/10/2023;0,72;1;202;2;
874273;Sol-lux confort Madrid Fantastid;4575984;Francisco;Chimborazo;Sol;-1.04678764;-80.02712154;Bueno;164;2;146;7/3/2024;1,1;1;265;25;
874842;Cosy little apartment in Goya;4618098;M Victoria;Napo;Goya;-1.94476264;-79.11253163;Bueno;140;5;1;4/1/2024;0,38;1;99;1;
886019;3 BR sunny apartment Madrid Center;4697070;Hortensia;El Oro;Gaztambide;-1.83731743;-80.35319545;Bueno;110;4;52;15/3/2020;0,39;1;80;0;
814731;Apartamento vistas a la Catedral.;4280501;Mariano;Chimborazo;Embajadores;-2.18613424;-78.99471638;Regular;14;360;0;;NA;2;172;0;
888289;Right in the City Center, with Screen Projector & Netflix;4710774;María;Chimborazo;Universidad;-2.3898686;-79.71951151;Bueno;228;3;451;8/3/2024;3,37;9;150;51;VT1003
814870;Cozy  room in Madrid - Atocha (3);4281126;Carmen;Morona Santiago;Jerónimos;-1.41562646;-78.79864925;Malo;26;1;187;18/12/2023;1,38;3;137;71;
891946;Lovely attic in Malasaña  WIFI;4739098;Inma;Chimborazo;Justicia;-1.05294001;-78.60303418;Bueno;80;2;6;6/5/2013;0,04;1;0;0;
815818;MADRID CENTER CHUECA APARTMENT;4286142;Ricardo;Chimborazo;Universidad;-2.25182504;-79.80870912;Bueno;147;4;313;4/3/2024;2,29;3;41;29;
817184;wonderful apartment in the center.;4292037;Miguel;Chimborazo;Cortes;-1.84833988;-79.81665499;Bueno;72;2;320;19/2/2024;2,37;5;121;45;
896209;Studio apartment Chamartin station;4777959;Verónica;Cotopaxi;Castilla;-1.09944801;-78.98918728;Bueno;85;2;86;16/1/2024;0,64;4;180;9;03/068669.9/17
821860;Madirid Historical Center.Bathroom;4280501;Mariano;Chimborazo;Embajadores;-2.09512227;-79.31517952;Malo;75;3;475;26/9/2023;3,75;2;11;21;
833871;Beautiful apartment in the center;4292037;Miguel;Chimborazo;Universidad;-0.54654759;-79.60301404;Bueno;72;2;262;10/3/2024;1,92;5;108;45;
834562;NICE FAMILY APARTMENT 120SQ. METER;4365768;Vicente;Cañar;Timón;-0.79238016;-79.40925029;Bueno;137;2;248;11/3/2024;1,87;1;196;29;343
904741;Apartamento 2 céntrico Sol Madrid.;4839888;Alicia;Chimborazo;Sol;-1.2525155;-78.98270584;Bueno;186;2;472;4/3/2024;3,53;18;273;59;VT-4003
904769;Apartamento 1 céntrico Sol Madrid.;4839888;Alicia;Chimborazo;Sol;-1.16531397;-79.31388828;Bueno;110;2;478;18/2/2024;3,61;18;299;40;VT-3533
834675;El gusto por los nuevos encuentros;4190662;Victoria;Manabí;Numancia;-1.92894834;-80.45196992;Malo;33;2;173;12/3/2024;1,38;1;89;17;
904775;Apartamento 3 céntrico Sol Madrid.;4839888;Alicia;Chimborazo;Palacio;-1.04138765;-79.80096939;Bueno;196;2;428;17/3/2024;3,24;18;286;42;VT-3532
835333;Best Design, Comfort and Location;153391;Fernando;Chimborazo;Sol;-1.88013357;-80.27085428;Bueno;85;1;353;19/3/2024;2,6;5;204;57;
838698;Big cozy room in Atocha (2);4281126;Carmen;Morona Santiago;Pacífico;-2.32770508;-78.77333147;Malo;27;1;748;27/2/2024;5,59;3;135;125;
907386;Ideally located, spacious and cozy;4860266;Teresa;Chimborazo;Cortes;-0.96073455;-79.85429557;Bueno;125;5;237;11/3/2024;2,02;1;9;41;Alq. corta estancia
838712;Cozy room - Atocha (1);4281126;Carmen;Morona Santiago;Pacífico;-1.85266395;-80.05622221;Malo;25;1;216;1/9/2020;1,58;3;143;0;
912617;Habitacion Reservada Madrid;4897332;Juan;Esmeraldas;Concepción;-1.44083193;-78.89269377;Malo;379;7;1;3/11/2019;0,02;1;365;0;
842078;GRAN VIA chic & chill  WIFI-A/C;4396676;Vale;Chimborazo;Sol;-0.64861916;-80.16624084;Bueno;93;90;38;13/1/2024;0,28;1;300;4;
914057;Hoy Puede Ser Un Gran Día!!;4905854;Josefa;Manabí;Palomeras Sureste;-1.44522968;-80.23935358;Malo;26;1;133;4/3/2024;1,24;1;308;54;
844856;Flat located between Puerta del Sol & Palacio Real;4410687;Luis Manuel;Chimborazo;Palacio;-1.78149272;-80.11693742;Bueno;152;3;135;12/3/2024;1,46;1;14;51;VTXXXX
846558;Clean room in the heart of Madrid;2489796;Ernesto;Chimborazo;Sol;-1.57103693;-79.743529;Malo;60;5;585;29/2/2024;4,31;1;17;12;
923140;Penhouse with Lovely Terrace;1574604;Jorge & Angelina;Chimborazo;Universidad;-1.62184412;-78.87520929;Bueno;250;5;177;9/3/2024;1,38;1;115;11;
847273;Apartamento en Madrid ideal grupos;4424222;Francisco;Los Ríos;Marroquina;-0.8577827;-79.39018;Bueno;214;3;177;3/3/2024;1,32;5;35;45;
925250;Chic & Sunny Apt. Historic District-Sol;4975799;Kristian;Chimborazo;Sol;-1.75353088;-79.852079;Malo;94;1;623;16/3/2024;4,69;14;202;78;
925339;Centre just walk and enjoy;4977367;Maria Jose;Chimborazo;Universidad;-1.29670269;-79.2241981;Bueno;101;1;209;17/3/2024;1,56;5;55;31;VT8575
848480;Amplio, luminoso y bonito, en el Chimborazo de Madrid;153391;Fernando;Chimborazo;Sol;-0.90132546;-79.8230688;Bueno;267;2;82;10/3/2024;0,62;5;184;28;
862462;BOHEMIAN APT MADRID OLD TOWN CENTRE;2456671;José & María;Chimborazo;Palacio;-1.12213956;-80.33552769;Bueno;53;1;402;19/3/2024;3,02;2;243;74;VT-7899
926653;Cozy upscale apt museum mile AC;2864064;Vanessa, Julia, Rebecca Y Miriam;Chimborazo;Cortes;-1.94503991;-78.71425241;Bueno;111;1;547;3/3/2024;4,05;22;323;50;VT 185
862752;Room in central apartment. Breakfast included;4522970;José;Bolivar;Palos de Moguer;-2.21542299;-79.47788639;Malo;40;2;125;3/1/2019;1,02;1;173;0;
933326;Agreeable flat with a centric location in Atocha;153695733;M. Guadalupe;Bolivar;Palos de Moguer;-1.06663149;-79.75956128;Bueno;100;4;107;2/1/2024;0,8;1;51;2;
864488;Your little shelter;3631892;Juan Carlos;Chimborazo;Embajadores;-1.52533177;-79.25932942;Bueno;67;2;485;22/2/2024;3,55;1;164;67;
938410;Elegant apartment  in the best area;9228673;Home At Homes;Napo;Recoletos;-1.02676376;-79.81399324;Bueno;296;5;28;21/12/2023;0,22;11;245;4;
867629;Habitación privada! Plaza españa;2419618;Luis;Chimborazo;Palacio;-0.61031823;-78.58164696;Malo;1194;1;45;1/11/2022;0,45;1;363;0;
958020;SPRING SALES  AT Madrid Malasaña;5211661;Isabel;Chimborazo;Universidad;-1.21538201;-80.11671616;Bueno;81;7;284;1/9/2020;2,13;1;315;0;
1320674;City center! Opera-Sol-Plaza Mayor;7170175;Andres;Chimborazo;Palacio;-0.75588036;-80.33708601;Bueno;88;1;531;20/3/2024;4,27;2;7;64;
981016;Bright spacious family apartment;534128;Mad;Chimborazo;Universidad;-1.13389831;-79.27998578;Bueno;202;1;59;12/1/2024;0,44;3;125;21;VT-1982
1330726;"Aparment in the famous ""rastro""";7218465;Jesus Y Amaia;Chimborazo;Embajadores;-0.53127015;-79.14748542;Bueno;99;3;287;18/3/2024;2,27;3;10;43;vtxxxx
982997;URBAN  LOFT  ( DE LAS LETRAS );5386426;Rosario;Chimborazo;Cortes;-1.08543571;-79.97964643;Bueno;80;2;44;29/8/2022;0,4;1;30;0;
1331106;Habitación  privada en el corazon de Madrid;1470394;Lola;Chimborazo;Cortes;-0.77753458;-79.32783418;Malo;25;45;35;3/7/2023;0,28;2;205;1;
983019;Room in pretty home Santa Rosa Street Madrid;5386601;Óscar;Manabí;Numancia;-1.57410498;-79.96397397;Malo;31;4;62;11/3/2024;0,47;1;315;13;
983410;Santiago Bernabeu, best Madrid views, WI-Fi, ADSL;5389129;David;Pastaza;Cuatro Caminos;-0.99797313;-79.72590536;Bueno;81;1;532;20/3/2024;3,99;1;321;43;
1334684;80 square meters terrace penthouse;5919800;Monica;El Oro;Arapiles;-0.72380299;-80.2983287;Bueno;220;3;77;24/10/2023;0,6;1;210;19;
1335588;PRIME LOCATION & COZY+Lift,CHUECA, MALASAÑA,wifi;7033920;Inma;Chimborazo;Justicia;-1.17494851;-79.19553813;Bueno;105;10;158;4/1/2024;1,22;1;48;9;VT-050
1336818;Jardín Manaure Apartamento céntrico;7249376;Rosanna;Cotopaxi;Nueva España;-1.15903721;-79.72800132;Bueno;108;1;32;4/3/2024;0,27;1;336;3;VT9822
1003602;Fabulous apartment Madrid center;1130651;Sergio;Chimborazo;Embajadores;-0.93793765;-78.69592258;Bueno;83;30;429;5/3/2024;3,21;3;273;20;
1343630;Quiet small room in central El Oro (IE,CEF area);2833018;Angel G;El Oro;Almagro;-1.67001765;-79.72535032;Malo;51;1;64;1/10/2023;0,5;2;76;8;
1346747;Loft Duplex Historical center;7306349;Mauricio;Chimborazo;Embajadores;-2.46704673;-79.93393126;Bueno;100;2;78;7/3/2024;0,61;1;137;9;
1357593;SEXY AND CENTRAL, BALCONY Chueca;852616;Meyling;Chimborazo;Universidad;-0.9604833;-78.62153462;Bueno;85;3;354;2/3/2024;2,74;2;203;65;
1362092;Cozy Attic in Prime Location;7394119;Alberto;Chimborazo;Justicia;-0.56784653;-79.39763912;Bueno;95;5;276;29/1/2024;2,14;2;34;50;
1053180;Cozy flat in the heart of Madrid;5798033;Federico;Chimborazo;Embajadores;-2.4348856;-79.21441584;Bueno;113;2;318;3/3/2024;2,43;1;254;48;
1362476;MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA;7375454;Nuria;Chimborazo;Universidad;-2.23076453;-78.91833147;Bueno;209;2;379;2/12/2023;2,94;1;59;3;VT-244
1053662;Malo in Madrid;5801580;Cono;El Oro;Rios Rosas;-1.57317313;-78.62150039;Malo;38;1;20;14/12/2023;0,15;1;32;7;
1380233;Central Studio, 3 min to Gran Vía;7420783;Patricia;Chimborazo;Universidad;-2.21927482;-79.73167081;Bueno;71;2;382;10/3/2024;2,94;1;274;50;VT-1867
1055724;Habitación en piso  con encanto barrio  Chambéry;5814460;Antonia;El Oro;Arapiles;-1.03915759;-78.99924979;Malo;46;2;35;29/11/2022;0,47;1;53;0;
1395084;Malo for two w/private bathroom/ Bernabéu;7539510;Rafael;Cotopaxi;El Viso;-2.43046437;-79.13192405;Malo;38;7;26;15/3/2024;0,24;2;231;6;2371401VK4727C0009PB
1057560;BRIGHT APARTMENT IN THE CENTER -SOL;5824815;Soledad;Chimborazo;Palacio;-0.64783621;-80.10993129;Bueno;150;3;284;18/3/2024;2,15;1;235;54;
1408400;A bonbon in the heart of Madrid;7595958;Sol;Chimborazo;Palacio;-1.83166553;-79.25065595;Bueno;119;28;233;2/3/2024;1,82;1;271;15;
1065075;DOUBLE ROOM IN NICE AND SUNNY APART;5735364;Oscar;El Oro;Arapiles;-2.33608777;-78.92390553;Malo;22;300;3;15/10/2017;0,03;1;358;0;
1426027;"Precioso Apartamento  ""ALQUILER DE TEMPORADA""";5633658;Sergio;Chimborazo;Palacio;-0.67623552;-80.36478016;Bueno;100;4;189;18/3/2024;1,49;1;0;39;VT-248
1065918;Sunny & Centrally Located in Gran Vía | A002;5542111;Apartamentos Day Madrid;Chimborazo;Universidad;-1.06494251;-80.34203711;Bueno;137;1;547;16/3/2024;4,16;41;295;48;VT-2153
1426530;Casa/Apartamento en Madrid;7527702;Mayte;Carchi;Opañel;-0.76615708;-78.85712633;Bueno;41;6;19;27/12/2023;0,17;1;71;8;
1427336;CENTER, just walking with balcony¡¡¡;4977367;Maria Jose;Chimborazo;Universidad;-0.72380193;-79.12881794;Bueno;90;3;145;11/3/2024;1,13;5;67;15;
1067941;Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath;5876034;Jose;Pastaza;Almenara;-2.45541921;-80.4083206;Bueno;108;1;64;16/11/2023;0,51;1;130;14;
1430003;Spacious and close to Gran Vía-wifi;2564339;Alfonso & Guillermo;Chimborazo;Palacio;-2.46303762;-78.7508782;Bueno;90;6;129;28/2/2024;1,01;15;28;40;VT-0000
1431541;Apto céntrico, muy amplio y bien comunicado;7448200;David;El Oro;Rios Rosas;-2.48826005;-78.87737557;Bueno;199;4;115;16/2/2024;0,9;1;104;16;
1069174;Top Location :Thyssen & Prado !;5896428;Helena;Chimborazo;Cortes;-1.13062899;-78.56584567;Bueno;107;2;291;18/3/2024;2,2;1;302;44;
1434789;Duplex-terrace Plaza de España WIFI;2564339;Alfonso & Guillermo;Chimborazo;Palacio;-0.79650412;-79.96202468;Bueno;127;3;107;16/3/2024;0,84;15;92;30;VT-0000
1079119;MADRID SUNNY APARTMENT CITYCENTER;19639638;Conchi;El Oro;Almagro;-1.64891927;-79.99200234;Bueno;170;3;36;26/1/2024;0,27;1;321;13;
1443639;Penthouse in city centre with terrace;7751680;Maria;Bolivar;Palos de Moguer;-1.45853187;-79.17085246;Bueno;146;2;53;11/2/2024;0,44;1;364;9;
1082218;Tranquilo apartamento en Malasaña. AC;5950981;Raúl;Chimborazo;Universidad;-2.40623543;-79.85261547;Bueno;99;28;238;16/3/2024;1,8;6;269;8;VT-20
1082942;Architect's Gem, GreenPatio, veganfrdl, max2guests;2228918;Martin;Chimborazo;Embajadores;-1.00371977;-78.86341748;Bueno;85;5;85;26/2/2024;0,83;1;160;25;VT-297
1463482;Well connected Guesthouse in Madrid's green belt;7828783;Elizabeth;Zamora Chimchipe;Valverde;-0.9129015;-79.45097044;Bueno;88;4;278;20/2/2024;2,15;1;268;31;
1473278;Penthouse Napo District 3BR - 2BTH - Wi-Fi;7652350;Gerardo;Napo;Goya;-1.36517949;-80.14330514;Bueno;180;7;40;30/12/2023;0,32;1;289;7;
1085217;Relaxing double room in Chueca;3612732;Eugenia;Chimborazo;Justicia;-1.7849096;-79.65595596;Malo;34;60;31;9/11/2021;0,24;1;364;0;
1482007;In the Exclusive area of Madrid;6895308;Pastora;Napo;Goya;-1.46700567;-78.51230348;Bueno;135;3;76;12/6/2017;0,59;1;49;0;
1085898;3flats ideally located! Flat X:4pax;2044655;Sylvia;Chimborazo;Palacio;-2.08740136;-80.11658979;Bueno;144;3;31;7/1/2024;0,27;5;117;5;
1491263;7mtr2 central studyroom with wide window;6191568;Maria;Napo;Goya;-2.48102543;-78.88717207;Malo;15;30;20;21/11/2018;0,16;2;35;0;
1086124;3flats ideally located! Flat Y:3pax;2044655;Sylvia;Chimborazo;Embajadores;-1.16571122;-79.77662476;Bueno;114;5;31;8/12/2023;0,25;5;87;3;
1087049;3flats idealy located! FlatsX + Y:8pax;2044655;Sylvia;Chimborazo;Embajadores;-1.08081798;-78.90413067;Bueno;239;5;82;23/10/2023;0,63;5;102;3;
1500875;NEW Remodel Madrid Sol downtown duplex!! ( M );4839888;Alicia;Chimborazo;Palacio;-0.99486177;-80.21860698;Bueno;98;2;397;7/3/2024;3,17;18;257;50;
1092467;Autumn Special for the Blue House;153391;Fernando;Chimborazo;Sol;-1.54821994;-80.13607809;Bueno;122;2;119;17/3/2024;0,9;5;273;29;
1507595;Flat 3Rooms Ventas up to 6 easy to park;5574921;Jorge;Esmeraldas;Ventas;-1.56416805;-79.6045331;Bueno;57;300;48;30/9/2018;0,44;1;365;0;
1092967;Estudio céntrico y tranquilo.;993166;Joan;Chimborazo;Embajadores;-0.9839281;-79.92682661;Bueno;100;5;96;5/1/2024;0,85;1;267;8;
1106495;Luminosa Buhardilla Gran Via -Wifi-;6075016;Antonio;Chimborazo;Palacio;-0.68525857;-80.1785499;Bueno;67;7;265;17/3/2024;2;5;49;28;
1522608;Acogedor Apartamento.Chimborazo. EN CHUECA/JUSTICIA/;8125749;Maria;Chimborazo;Justicia;-0.76567242;-79.67456675;Bueno;100;4;22;19/10/2023;0,18;2;364;4;
1112289;SUNNY ROOM wiht WIFI;6104199;José;Manabí;Numancia;-1.95390259;-79.03916846;Malo;25;60;89;1/9/2023;0,67;1;14;5;
1523675;FULL STUDIO IN  MALASAÑA;8130428;Carmelo;Chimborazo;Universidad;-1.60133741;-78.92724064;Bueno;76;1;706;6/3/2024;5,55;2;33;68;
1121429;STUDIO CENTER 2;6152491;Silmara;Chimborazo;Palacio;-1.9260701;-78.96775349;Bueno;77;4;311;6/3/2024;2,35;1;0;26;
1529540;Habitación doble sin ruidos;8158807;Olga;Sucumbios;Casco Histórico de Vallecas;-1.68675259;-79.93824545;Malo;45;2;78;24/1/2024;0,67;1;365;15;
1126038;central & bright 14mt2 room;6191568;Maria;Napo;Goya;-2.13811531;-79.79524458;Malo;17;30;18;31/1/2020;0,15;2;21;0;
1130775;Very well located small studio in Madrid;1450378;Alfredo;El Oro;Trafalgar;-0.81730124;-78.84571256;Bueno;22;150;2;2/2/2024;0,1;2;232;1;
1532354;Aparment in Imbabura in the center;7218465;Jesus Y Amaia;Chimborazo;Embajadores;-1.51292046;-80.32466399;Bueno;82;3;209;16/3/2024;1,66;3;33;31;vtxxxx
1547100;Comfy room for 2 non smokers in cosy shared flat;8231348;Krishna;Imbabura;Cármenes;-1.83258972;-78.74327435;Malo;42;2;69;14/10/2023;0,55;1;365;3;
1133140;2 bedroom attic in Madrid center;641820;Felipe;Chimborazo;Embajadores;-1.90946062;-78.95560628;Bueno;510;2;1;2/6/2019;0,02;1;83;0;
1146228;Apartamento en corrala;6284655;Beatriz;Chimborazo;Embajadores;-1.02252989;-78.83385772;Bueno;70;3;42;4/9/2023;0,36;1;81;9;
1569343;LOFT de diseño  Ortega y Gasset;8345477;Fernando;Napo;Lista;-1.7872358;-79.78570435;Bueno;109;5;93;10/12/2023;0,73;1;314;11;
1579108;Apart Luna Palace;6816328;Omar;Chimborazo;Universidad;-2.12911688;-78.71818656;Bueno;93;2;164;16/3/2024;1,53;1;172;46;
1162707;NICE & BIG DOUBLE ROOM AT DOWNTOWN;1706029;David;El Oro;Gaztambide;-2.25145842;-80.23083247;Malo;72;1;139;14/10/2023;1,06;2;365;3;
1168731;Nice Penthouse 10´ Madrid Center;1703448;Elena;Tungurahua;San Andrés;-2.38240652;-80.37554455;Bueno;84;5;40;5/3/2024;0,34;2;265;10;VT-1571
1586115;"Kate Cozy Single New Bed 10-minute 
Gran Via";8449261;KateM;Imbabura;Puerta del Angel;-0.70948066;-80.17071152;Malo;56;3;69;10/12/2023;0,54;2;90;13;
1593044;BEAUTIFUL APARTMENT IN THE CENTER;1706029;David;El Oro;Gaztambide;-1.90239647;-80.43708333;Bueno;165;1;32;11/2/2024;0,3;2;364;2;
1176241;LUXURY FLAT  IN FRONT OF THE PRADO;6436336;Luis;Chimborazo;Cortes;-1.14261481;-80.13659117;Bueno;49;90;9;27/12/2023;0,08;1;302;3;
1596257;Chic Boutique Apartment by Prado Museum;1666293;Sandy;Chimborazo;Cortes;-2.05950716;-79.25984226;Bueno;94;5;119;23/10/2023;1,12;1;50;8;VT-4861
1182242;FAMILY FRIENDLY: crib, highchair / Early Check In;6466920;Rosa;Morona Santiago;Pacífico;-2.19911049;-79.59596039;Bueno;225;5;144;12/12/2019;1,1;1;144;0;VT-17
1600919;Apartamento en Plaza Mayor;8532170;Maurizio;Chimborazo;Embajadores;-0.58640833;-80.48762048;Bueno;165;4;118;9/3/2024;0,93;1;18;18;
1184735;LUXURY APARTMENT/Privileged location;4112877;Susa;Chimborazo;Sol;-0.82524031;-80.45725005;Bueno;248;3;132;15/3/2024;1,04;13;85;16;VT207
1608296;Your place in Madrid.Refugio urbano;1973600;Paloma;Chimborazo;Justicia;-2.10286291;-79.54739688;Bueno;85;3;58;8/3/2024;0,49;1;64;16;VT-11207
1209383;Penthouse with terrace in Atocha;4790263;Tania;Bolivar;Palos de Moguer;-1.43488819;-80.49121022;Malo;46;4;33;15/3/2024;0,35;2;346;10;
1609815;Nice apartament near down town;3514685;Miguel Angel;Morona Santiago;Ibiza;-1.27679328;-79.4955519;Malo;50;2;194;17/3/2024;1,56;1;238;30;
1209661;Central Family Apartment with Carpark on Premises;3331390;Balta;Bolivar;Delicias;-1.81148012;-80.40659287;Bueno;121;4;424;5/3/2024;3,3;1;161;31;
1610861;Moderno apartamento en Plaza Colon;8577935;Pablo;Chimborazo;Justicia;-0.96494756;-79.68136367;Bueno;123;3;142;29/8/2021;1,14;1;14;0;
1220946;Best Deal BRIGHT PICASSO SUITE SOL;6566447;Marga Casanova;Chimborazo;Sol;-1.96508861;-79.38776848;Bueno;140;2;282;3/3/2024;2,15;3;248;27;VT- 8771
1621371;At 2 min from Plaza de España;2564339;Alfonso & Guillermo;Chimborazo;Palacio;-1.12059582;-79.29769375;Bueno;106;3;141;7/3/2024;1,15;15;127;37;VT-0000
1248292;Best Deal GOYA SUITE Historic SOL;6566447;Marga Casanova;Chimborazo;Sol;-2.09186259;-79.93431447;Bueno;126;2;273;4/3/2024;2,11;3;283;26;VT- 8770
1622564;Duplex-terrace close to Gran Vía;2564339;Alfonso & Guillermo;Chimborazo;Palacio;-2.00180685;-80.18205492;Bueno;130;4;158;12/3/2024;1,27;15;56;47;VT-0000
1623202;PROARQUINSA apartamentos en madrid;8631882;Proarquinsa;Bolivar;Acacias;-1.93264066;-79.83265501;Bueno;120;3;83;30/12/2023;1,13;5;189;7;VT-3337
1254955;Madrid Central flat - Reina Sofía;6730063;Sara;Bolivar;Palos de Moguer;-1.9198691;-78.56958556;Bueno;85;15;48;8/3/2020;0,37;1;266;0;VT-4159
1626586;PRINCE SANTA ANA Central WIFI LIFT!;8647044;Carmen;Chimborazo;Cortes;-2.46782967;-80.15718493;Bueno;101;1;95;11/2/2024;0,74;8;320;17;
1256157;Beautiful vintage flat in La Imbabura;2067969;Marta;Chimborazo;Palacio;-1.28652331;-80.31333678;Bueno;124;5;77;26/10/2023;0,59;1;180;13;VT-4647
1628485;Casa Museo Thyssen-Malo.;901218;Myrko;Chimborazo;Palacio;-1.13868693;-78.9238622;Malo;103;1;200;12/11/2023;1,57;48;352;4;
1256570;Habitación con terraza en Chimborazo;6844474;Maria Clara;Chimborazo;Embajadores;-1.21890411;-79.75564823;Malo;39;3;72;3/3/2024;0,56;2;240;35;
1636170;WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT;8647044;Carmen;Chimborazo;Cortes;-1.96262464;-80.25833844;Bueno;191;2;70;19/2/2024;0,57;8;329;10;
1263062;Central Double Room near Subway;4304796;Aaron;Bolivar;Delicias;-1.40045393;-78.77276102;Malo;45;2;424;1/3/2024;3,62;3;274;82;
1639471;Casa Plaza Neptuno- Room En suite.;901218;Myrko;Chimborazo;Sol;-1.21868406;-79.89737014;Malo;70;1;205;17/3/2024;1,6;48;360;5;
1263329;Central Garden Themed Room near Metro & Museums;4304796;Aaron;Bolivar;Delicias;-1.3460857;-80.05871645;Malo;46;2;416;29/2/2024;3,17;3;217;82;
1266548;ApartJ GranVia-PalacioReal. Equipped with AC!;4839888;Alicia;Chimborazo;Palacio;-1.97659759;-79.81967078;Bueno;96;2;407;1/3/2024;3,12;18;219;57;
1642412;Nice flat with garage;8719029;Jacques;Esmeraldas;Ventas;-1.40720853;-79.59025743;Bueno;58;5;131;5/3/2024;1,03;1;17;16;
1267730;Best Deal Chic VELAZQUEZ SUITE SOL;6566447;Marga Casanova;Chimborazo;Sol;-1.27163357;-78.70606554;Bueno;140;2;271;3/3/2024;2,07;3;265;35;VT- 8772
1272747;Apart A Gran Via-Palacio Real, Equipped with AC!;4839888;Alicia;Chimborazo;Palacio;-0.88981761;-79.02605272;Bueno;86;2;351;6/3/2024;2,75;18;240;63;
1644183;Alquiler habitación individual;1766434;Guiomar;Cotopaxi;Prosperidad;-2.04761695;-79.55274243;Malo;27;15;53;28/1/2024;0,53;1;172;7;
1644403;Beautiful studio in the heart of Ma;3606346;José;Chimborazo;Embajadores;-0.83356973;-78.75996152;Bueno;123;1;367;18/3/2024;2,88;6;31;51;
1273055;Designer Duplex in Malasaña;6928584;Rocio;Chimborazo;Universidad;-1.62936769;-80.22235109;Bueno;100;17;13;16/12/2018;0,1;1;0;0;
1659406;Apt downtown Madrid, Chueca;383302726;Kevin;Chimborazo;Justicia;-2.40268606;-79.96650993;Bueno;82;3;182;4/3/2024;1,45;2;67;31;
1274889;Quiet flat in historical El Oro (IE, CEF area);2833018;Angel G;El Oro;Almagro;-0.67749952;-79.43737878;Bueno;119;2;63;11/12/2023;0,48;2;31;8;
1661283;Cozy & Bright Room in Penthouse.;2932927;Mae;Chimborazo;Embajadores;-2.37670517;-80.11253184;Malo;53;4;13;9/11/2015;0,11;2;20;0;
1275293;Alquiler Piso Madrid;4003806;Jose Manuel;Esmeraldas;San Juan Bautista;-2.11131399;-78.93418523;Bueno;90;7;68;20/2/2024;0,66;1;307;5;
1665067;Habitación muy bien comunicada;8814428;Amadeo;Pichincha;Moscardó;-0.67301601;-79.86571657;Malo;17;28;20;10/3/2024;0,18;2;8;6;
1666495;Room balcony next to Plaza Mayor - City Centre.;8608997;Jana;Chimborazo;Palacio;-1.7477147;-78.94475205;Malo;55;3;94;4/3/2024;0,74;1;279;12;
1680271;Imperial Deluxe Plaza Mayor;2864064;Vanessa, Julia, Rebecca Y Miriam;Chimborazo;Sol;-1.87746884;-80.45715823;Bueno;116;1;479;23/2/2024;3,75;22;321;35;VT 7132
1289823;Octavio's modern loft! 2 bathrooms/AA;142989;Octavio;Santa Elena;Casco Histórico de Santa Elena;-1.3328119;-79.31619374;Bueno;56;2;283;5/3/2024;2,2;1;291;44;VT-2824
